run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy0_freq_min,v3d_freq,gpu_freq,dmc_freq,Device,v3d_freq_min,dmc_governor,gpu_governor,policy0_freq,policy4_freq,policy0_freq_max,policy6_freq,dmc_freq_min,TestName,Governor,gpu_freq_max,cores_online,arm_freq_min,cpu_governor,cpu_freq,cpu_freq_max,core_freq,dmc_freq_max,cpu_freq_min,arm_freq,over_voltage_min,Config_ID,governor,policy6_freq_max,policy6_freq_min,policy4_freq_min,policy4_freq_max,Config_Name,over_voltage,core_freq_min,emc_max_freq,gpu_freq_min,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.014582,15690.84288,,,3.98,5.299999999999999
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.010773,15676.91075,,,3.955,5.3076923076923075
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.042088,15799.455879,,,3.966666666666667,5.3076923076923075
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2300_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.026757,15739.57962,,,3.941666666666667,5.3076923076923075
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run1,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.993414,15608.293879,,,3.993333333333333,5.423076923076923
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run2,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.956428,15464.162139,,,4.008333333333334,5.376923076923077
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run3,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.072572,15918.667732,,,4.015,5.338461538461539
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run4,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.036103,15775.000805,,,4.0183333333333335,5.4
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run5,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.021177,15718.975528,,,4.0216666666666665,5.4
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run6,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.05248,15837.776157,,,4.006666666666667,5.407692307692309
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run7,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,3.945802,15424.036417,,,4.013333333333333,5.423076923076923
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run8,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.001623,15640.286065,,,4.005,5.407692307692309
bench_logs\upols_stream_tests\2026-05-15\fftw_upols_vs_arm_freq_powersave_8_banks\arm_freq_min2400_core_freq_min500_v3d_freq_min500\run9,,RaspberryPiComputeModule5,,,,,fftw-upols,,8,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,fftw_upols_vs_arm_freq_powersave_8_banks,powersave,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,4.011011,15677.178769,,,4.02,5.415384615384616
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.254652,4903.161016,,,3.4316666666666666,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.260893,4927.549738,,,3.415,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.265505,4945.624294,,,3.3966666666666665,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.23699,4834.145108,,,3.3449999999999998,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.238905,4841.597145,,,3.3616666666666664,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.230819,4810.03996,,,3.413333333333333,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.226754,4794.167793,,,3.433333333333333,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.254895,4904.164886,,,3.3983333333333334,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min500\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,500,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.239857,4845.349127,,,3.3833333333333333,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.19831,4683.047312,,,3.4433333333333334,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.196627,4676.506016,,,3.328333333333333,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.186663,4637.527312,,,3.3016666666666667,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.215814,4751.453497,,,3.27,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.188027,4642.842664,,,3.295,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.215114,4748.68983,,,3.2733333333333334,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.194608,4668.618405,,,3.3,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.204328,4706.564682,,,3.295,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min550\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,550,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.214983,4748.241534,,,3.283333333333333,3.9
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.151778,4501.331145,,,3.4033333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.164835,4552.177701,,,3.316666666666667,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.159745,4532.308923,,,3.378333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.15092,4497.960034,,,3.3466666666666662,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.146416,4480.193034,,,3.363333333333333,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.173816,4587.304645,,,3.363333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.146089,4479.030387,,,3.4116666666666666,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.173991,4587.982849,,,3.4316666666666666,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min600\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,600,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.142505,4464.988053,,,3.341666666666667,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.143105,4467.311368,,,3.4233333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.120686,4379.720701,,,3.388333333333333,4.0
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.149285,4491.458942,,,3.3366666666666664,4.2
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.132151,4424.485812,,,3.3549999999999995,4.2
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.129464,4414.008164,,,3.395,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.113173,4350.461868,,,3.3766666666666665,4.2
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run7,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.134025,4431.845627,,,3.3433333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run8,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.103083,4311.064368,,,3.4116666666666666,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min650\run9,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,650,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.104386,4316.133461,,,3.3433333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run1,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.085803,4243.445497,,,3.4116666666666666,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run2,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.076881,4208.715905,,,3.3733333333333335,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run3,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.082237,4229.471238,,,3.341666666666667,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run4,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.103514,4312.654442,,,3.4183333333333334,4.2
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run5,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.107162,4326.856849,,,3.363333333333333,4.1
bench_logs\upols_stream_tests\2026-05-17\clfft_upols_vs_v3d_freq_1_bank\arm_freq_min1500_core_freq_min500_v3d_freq_min700\run6,clvk,RaspberryPiComputeModule5,,,,,clfft-upols,,1,16,0,0,0,0,RaspberryPiComputeModule5,700,0,0,0,0,0,0,0,clfft_upols_vs_v3d_freq_1_bank,powersave,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1.075472,4203.081849,,,3.32,4.2
