run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,governor,dmc_governor,arm_freq,core_freq_min,gpu_governor,Device,policy0_freq,policy4_freq_max,over_voltage_min,over_voltage,gpu_freq_max,cpu_freq_min,cpu_freq,policy6_freq_min,dmc_freq_min,dmc_freq,policy4_freq,v3d_freq,gpu_freq,policy6_freq,policy4_freq_min,gpu_freq_min,cpu_governor,emc_max_freq,Config_ID,TestName,cpu_freq_max,dmc_freq_max,cores_online,policy0_freq_max,core_freq,arm_freq_min,policy0_freq_min,v3d_freq_min,Governor,policy6_freq_max,Config_Name,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq600\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,54814.994152,341.556561,375.603781,3.3333333333333335,4.36
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51934.300061,318.06215,351.767966,3.3333333333333335,4.376
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52506.962228,318.121814,355.293555,3.32,4.384
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,53560.299468,318.129961,352.775126,3.3333333333333335,4.396
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52341.299913,318.254205,351.379,3.306666666666666,4.364000000000001
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,53025.298876,318.274256,351.764964,3.36,4.428
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq650\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,53037.858561,318.265794,349.311793,3.313333333333333,4.408
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50479.217747,296.63189,337.196887,3.36,4.484
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51436.945728,296.75943,328.175104,3.32,4.488
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50683.008711,296.720394,332.161514,3.3066666666666666,4.408
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51537.648914,296.603671,330.170044,3.3,4.436
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52384.782913,296.550573,329.340342,3.3399999999999994,4.464
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq700\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52434.346894,296.761012,328.549125,3.3266666666666667,4.468
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49719.348767,277.848089,308.374846,3.306666666666666,4.494736842105263
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51095.438284,277.836897,312.192803,3.3466666666666662,4.505263157894737
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,54199.597504,277.904111,310.466863,3.3,4.5
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51295.30471,278.002637,315.443276,3.3333333333333335,4.489473684210526
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50055.924933,278.019103,311.977625,3.3,4.4526315789473685
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq750\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52224.601154,277.992949,311.063859,3.3333333333333335,4.478947368421053
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50541.155637,261.784804,291.828445,3.32,4.594736842105263
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49954.639397,261.822433,296.04886,3.38,4.594736842105263
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52193.398395,261.911699,295.829235,3.353333333333333,4.6
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49797.984951,261.888893,294.651377,3.3466666666666662,4.584210526315789
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51027.340136,261.837763,298.981559,3.3266666666666667,4.578947368421052
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq800\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50154.812248,261.872859,296.462426,3.3333333333333335,4.5473684210526315
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49325.593138,248.345181,281.577248,3.22,4.6
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51252.490506,248.391933,286.799556,3.2266666666666666,4.521052631578947
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50130.107081,248.331183,281.786651,3.2266666666666666,4.573684210526316
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50419.67534,248.338511,285.707391,3.3333333333333335,4.563157894736842
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49899.164619,248.294583,284.100696,3.353333333333333,4.573684210526316
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq850\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,53834.727134,248.189149,279.162156,3.2866666666666666,4.578947368421052
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,47636.964212,236.997278,264.952296,3.2733333333333334,4.647368421052631
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run2,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,52274.308358,237.071461,271.457667,3.3,4.6684210526315795
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,48002.420804,236.939815,269.672096,3.353333333333333,4.6421052631578945
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,48040.062082,236.97223,269.014179,3.26,4.5
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50213.961822,237.089675,269.002305,3.313333333333333,4.622222222222223
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq900\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49280.412026,237.149376,273.868105,3.2266666666666666,4.578947368421052
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq960\run1,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50670.856952,226.248992,255.731765,3.3399999999999994,4.705263157894737
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq960\run3,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49382.23273,226.458857,260.507761,3.3733333333333335,4.757894736842106
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq960\run4,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,49254.026971,226.236743,257.098576,3.3466666666666662,4.721052631578948
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq960\run5,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,51527.734802,226.22604,261.935248,3.3333333333333335,4.688888888888889
bench_logs\HPEC\SPMV-OpenCL-PI\v3d_freq960\run6,OpenCL,RaspberryPiComputeModule5,SPMV,,,,,,,,0,0,2400,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,SPMV-OpenCL-PI,0,0,0,0,910,2400,0,0,performance,0,0,,50249.631785,226.236647,258.9382,3.3333333333333335,4.7105263157894735
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run1,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,68323.626367,17.505252,17.505716,2.8866666666666663,8.223076923076922
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run2,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,68255.001533,17.425342,17.425869,2.933333333333333,8.192307692307692
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run3,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,66175.74472,17.394248,17.394748,2.966666666666667,8.2
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run4,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,71282.218383,17.468527,17.468992,2.9066666666666667,8.253846153846153
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run5,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,69293.933552,17.504615,17.505046,2.966666666666667,8.238461538461538
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1500\run6,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1500,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,68216.835015,17.432187,17.432615,2.9866666666666664,8.253846153846153
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run1,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,65279.585776,16.751962,16.752473,3.4,8.507692307692308
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run2,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,68918.511329,17.31781,17.318288,3.413333333333333,8.607692307692307
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run3,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,69137.6512,17.558579,17.559117,3.42,8.592307692307692
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run4,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,67014.205275,17.461291,17.461902,3.413333333333333,8.576923076923077
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run5,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,70962.672532,17.396944,17.39743,3.413333333333333,8.5
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1600\run6,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1600,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,70969.581809,17.420709,17.421215,3.44,8.546153846153846
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run1,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,66977.959812,16.781245,16.781735,3.36,8.707692307692307
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run2,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,69202.215218,16.961098,16.961561,3.393333333333333,8.6
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run3,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,66079.283035,16.88481,16.885327,3.4066666666666667,8.6
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run4,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,72180.328438,16.937998,16.938563,3.4,8.615384615384615
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run5,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,69268.708218,17.051241,17.051741,3.3866666666666663,8.638461538461538
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1700\run6,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1700,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,65259.542905,16.974484,16.974852,3.413333333333333,8.6
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run1,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,68525.502607,16.748866,16.749294,3.413333333333333,8.792307692307693
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run2,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,66506.438442,16.667577,16.66804,3.4266666666666667,8.807692307692308
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run3,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,65512.068757,16.662652,16.663031,3.413333333333333,8.784615384615385
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run4,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,65470.998813,16.662838,16.663304,3.393333333333333,8.761538461538462
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run5,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,66520.760109,16.644818,16.645318,3.413333333333333,8.784615384615385
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1800\run6,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1800,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,64561.021184,16.723652,16.724093,3.413333333333333,8.8
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1900\run1,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,67786.410053,16.45952,16.459898,3.44,9.1
bench_logs\HPEC\SPMV-OpenMP-PI\arm_freq1900\run2,OpenMP,RaspberryPiComputeModule5,SPMV,4,,,,,,,0,0,1900,910,0,RaspberryPiComputeModule5,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,SPMV-OpenMP-PI,0,0,0,0,910,0,0,500,performance,0,0,,65131.134109,16.411003,16.411423,3.5,9.0
